fx,recall,precision
15.2816465982764,0.13793103448275862,1.0
15.241306786435736,0.13883847549909256,1.0
15.210050588660144,0.1397459165154265,1.0
15.054061686042115,0.14065335753176045,1.0
14.942700991068557,0.14156079854809436,1.0
14.911344527180317,0.1424682395644283,1.0
14.889947722222736,0.14337568058076225,1.0
14.880705600124465,0.1442831215970962,1.0
14.847805105095617,0.14519056261343014,1.0
14.83733846210376,0.14609800362976408,1.0
14.836407440743251,0.147005444646098,1.0
14.835602853503817,0.14791288566243194,1.0
14.762794799966485,0.14882032667876588,1.0
14.731370550639854,0.14972776769509982,1.0
14.700924237482164,0.15063520871143377,1.0
14.662113624584958,0.1515426497277677,1.0
14.610416303910805,0.15245009074410162,1.0
14.609118252241224,0.15335753176043557,1.0
14.585760578415233,0.1542649727767695,1.0
14.567252560091019,0.15517241379310345,1.0
14.54339489099432,0.1560798548094374,1.0
14.536059564888648,0.1569872958257713,1.0
14.512128849482778,0.15789473684210525,1.0
14.349703135662448,0.1588021778584392,1.0
14.336319166230577,0.15970961887477314,1.0
14.269693871401095,0.16061705989110708,1.0
14.265197458482804,0.16152450090744103,1.0
14.257382797219034,0.16243194192377494,1.0
14.228637721064214,0.16333938294010888,1.0
14.175841416675928,0.16424682395644283,1.0
14.153782352538233,0.16515426497277677,1.0
14.137619552887863,0.16606170598911071,1.0
14.109818470033302,0.16696914700544466,1.0
14.066114940987731,0.16787658802177857,1.0
14.063702967556331,0.16878402903811252,1.0
14.048204752357664,0.16969147005444646,1.0
14.039378722350442,0.1705989110707804,1.0
14.021129175488333,0.17150635208711434,1.0
13.927284193398592,0.1724137931034483,1.0
13.92631267514522,0.1733212341197822,1.0
13.876005100841002,0.17422867513611615,1.0
13.873505225088454,0.1751361161524501,1.0
13.867111731169732,0.17604355716878403,1.0
13.826841897435612,0.17695099818511797,1.0
13.818832204826382,0.17785843920145192,1.0
13.81841274214623,0.17876588021778583,1.0
13.788156969439658,0.17967332123411978,1.0
13.764099714786262,0.18058076225045372,1.0
13.65010858675222,0.18148820326678766,1.0
13.614391966678886,0.1823956442831216,1.0
13.593333817466881,0.18330308529945555,1.0
13.585687895380435,0.18421052631578946,1.0
13.56292002221004,0.1851179673321234,1.0
13.544050873099433,0.18602540834845735,1.0
13.524603692881549,0.1869328493647913,1.0
13.4518444888357,0.18784029038112524,1.0
13.416821207008326,0.18874773139745918,1.0
13.408736719261794,0.1896551724137931,1.0
13.368293121480548,0.19056261343012704,1.0
13.357783727778596,0.19147005444646098,1.0
13.343906830377538,0.19237749546279492,1.0
13.331596840865885,0.19328493647912887,1.0
13.273760083769933,0.19419237749546278,1.0
13.238533784057513,0.19509981851179672,1.0
13.099398879278702,0.19600725952813067,1.0
13.016403115906623,0.1969147005444646,1.0
13.00751770763015,0.19782214156079855,1.0
12.963333959961473,0.1987295825771325,1.0
12.95715268019688,0.1996370235934664,1.0
12.928806002107034,0.20054446460980035,1.0
12.834429046466532,0.2014519056261343,1.0
12.800499523249767,0.20235934664246824,1.0
12.750199649138542,0.20326678765880218,1.0
12.709130589570343,0.20417422867513613,1.0
12.678939309439647,0.20508166969147004,1.0
12.628636062964997,0.20598911070780399,1.0
12.58254583552472,0.20689655172413793,1.0
12.565050209127374,0.20780399274047187,1.0
12.557983240681612,0.20871143375680581,1.0
12.525242844402657,0.20961887477313976,1.0
12.515262116121544,0.21052631578947367,1.0
12.484762208956568,0.21143375680580762,1.0
12.452768518952308,0.21234119782214156,1.0
12.4138803350098,0.2132486388384755,1.0
12.379811985071001,0.21415607985480944,1.0
12.351405725593064,0.2150635208711434,1.0
12.346310984101939,0.2159709618874773,1.0
12.308380985883609,0.21687840290381125,1.0
12.277997667369865,0.2177858439201452,1.0
12.26932426556422,0.21869328493647913,1.0
12.240445308248944,0.21960072595281308,1.0
12.238171566070509,0.22050816696914702,1.0
12.212573261980438,0.22141560798548093,1.0
12.157907247311568,0.22232304900181488,1.0
12.128122654380412,0.22323049001814882,1.0
12.121155231261302,0.22413793103448276,1.0
12.104028684229084,0.2250453720508167,1.0
12.098870023081538,0.22595281306715065,1.0
12.082271299112321,0.22686025408348456,1.0
12.026233697063159,0.2277676950998185,1.0
11.907711251634812,0.22867513611615245,1.0
11.895178323032441,0.2295825771324864,1.0
11.86594450099894,0.23049001814882034,1.0
11.835573364039055,0.23139745916515425,1.0
11.826267933438022,0.2323049001814882,1.0
11.808799969962129,0.23321234119782214,1.0
11.761921006065688,0.23411978221415608,1.0
11.742856456046946,0.23502722323049002,1.0
11.72144215820046,0.23593466424682397,1.0
11.708190114498416,0.23684210526315788,1.0
11.673580437472733,0.23774954627949182,1.0
11.617729526906754,0.23865698729582577,1.0
11.600267284967826,0.2395644283121597,1.0
11.592438773766407,0.24047186932849365,1.0
11.585646356051592,0.2413793103448276,1.0
11.575649984319277,0.2422867513611615,1.0
11.555810597686477,0.24319419237749546,1.0
11.534168784880524,0.2441016333938294,1.0
11.51570874043377,0.24500907441016334,1.0
11.510278381761134,0.24591651542649728,1.0
11.49905710851845,0.24682395644283123,1.0
11.433952293429636,0.24773139745916514,1.0
11.41006346928681,0.24863883847549909,1.0
11.394781682992505,0.24954627949183303,1.0
11.344991758017635,0.25045372050816694,1.0
11.311389357714305,0.2513611615245009,1.0
11.254423104316754,0.25226860254083483,1.0
11.251757489952269,0.2531760435571688,1.0
11.251720028623696,0.2540834845735027,1.0
11.220676076571408,0.25499092558983666,1.0
11.218210743982947,0.2558983666061706,1.0
11.172478584891234,0.25680580762250454,1.0
11.112372184003812,0.2577132486388385,1.0
11.070104953346739,0.25862068965517243,1.0
11.055874307213992,0.2595281306715064,1.0
11.00065263601611,0.2604355716878403,1.0
10.99826500433145,0.2613430127041742,1.0
10.990468005377458,0.26225045372050815,1.0
10.969207761470136,0.2631578947368421,1.0
10.93715150693012,0.26406533575317603,1.0
10.936399475851548,0.26497277676951,1.0
10.925347074061829,0.2658802177858439,1.0
10.8974687076122,0.26678765880217786,1.0
10.890919079741806,0.2676950998185118,1.0
10.870008715553869,0.26860254083484575,1.0
10.869809708371925,0.2695099818511797,1.0
10.846211158238019,0.27041742286751363,1.0
10.80822253097824,0.2713248638838475,1.0
10.797195387310762,0.27223230490018147,1.0
10.791409156824507,0.2731397459165154,1.0
10.716095595078675,0.27404718693284935,1.0
10.682618018156067,0.2749546279491833,1.0
10.675200592513132,0.27586206896551724,1.0
10.667135783695848,0.2767695099818512,1.0
10.608650880451702,0.2776769509981851,1.0
10.60594887475569,0.27858439201451907,1.0
10.583610245989522,0.279491833030853,1.0
10.573634559890852,0.28039927404718695,1.0
10.492907011130443,0.2813067150635209,1.0
10.470102657900002,0.2822141560798548,1.0
10.417333127214475,0.2831215970961887,1.0
10.416919203063856,0.28402903811252267,1.0
10.405596627418134,0.2849364791288566,1.0
10.399445458636288,0.28584392014519056,1.0
10.362244966825262,0.2867513611615245,1.0
10.342980062935874,0.28765880217785844,1.0
10.33761174153689,0.2885662431941924,1.0
10.31336413829966,0.2894736842105263,1.0
10.179601324459936,0.29038112522686027,1.0
10.176759004861507,0.2912885662431942,1.0
10.17648464955774,0.29219600725952816,1.0
10.129262641295814,0.29310344827586204,1.0
10.125441253147587,0.294010889292196,1.0
10.098268199029544,0.29491833030852993,1.0
10.089702550699082,0.2958257713248639,1.0
10.087381767062334,0.2967332123411978,1.0
10.045857732165391,0.29764065335753176,1.0
10.040698025607917,0.2985480943738657,1.0
10.028464366137214,0.29945553539019965,1.0
9.978332844735846,0.3003629764065336,1.0
9.974530463412847,0.30127041742286753,1.0
9.972865678512902,0.3021778584392015,1.0
9.960625017083732,0.3030852994555354,1.0
9.924973974683951,0.3039927404718693,1.0
9.90977064086837,0.30490018148820325,1.0
9.900314571049563,0.3058076225045372,1.0
9.873272041719005,0.30671506352087113,1.0
9.873212913759167,0.3076225045372051,1.0
9.863573830775744,0.308529945553539,1.0
9.84534207527485,0.30943738656987296,1.0
9.819137592038441,0.3103448275862069,1.0
9.757264934175314,0.31125226860254085,1.0
9.742441880969128,0.3121597096188748,1.0
9.727008838052736,0.31306715063520874,1.0
9.694011150452642,0.3139745916515426,1.0
9.687389042471729,0.31488203266787657,1.0
9.662753808386121,0.3157894736842105,1.0
9.650542371502816,0.31669691470054445,1.0
9.630521134665726,0.3176043557168784,1.0
9.598763960406014,0.31851179673321234,1.0
9.567636466759524,0.3194192377495463,1.0
9.539084994049203,0.3203266787658802,1.0
9.526108202061696,0.32123411978221417,1.0
9.524624638660766,0.3221415607985481,1.0
9.509498359940466,0.32304900181488205,1.0
9.470386616813858,0.323956442831216,1.0
9.455072283813669,0.3248638838475499,1.0
9.44935833508467,0.3257713248638838,1.0
9.42070919022568,0.32667876588021777,1.0
9.41888761303645,0.3275862068965517,1.0
9.391150856970397,0.32849364791288566,1.0
9.365002810135852,0.3294010889292196,1.0
9.332851860141183,0.33030852994555354,1.0
9.319316888647737,0.3312159709618875,1.0
9.27511030421234,0.33212341197822143,1.0
9.273674524096013,0.33303085299455537,1.0
9.268045288226311,0.3339382940108893,1.0
9.256260423019318,0.33484573502722326,1.0
9.25373667615822,0.33575317604355714,1.0
9.237377930726222,0.3366606170598911,1.0
9.236415140511845,0.33756805807622503,1.0
9.233899074451275,0.338475499092559,1.0
9.228877519392201,0.3393829401088929,1.0
9.192358010963154,0.34029038112522686,1.0
9.180707243876272,0.3411978221415608,1.0
9.125051039333307,0.34210526315789475,1.0
9.120811889465035,0.3430127041742287,1.0
9.094130288259848,0.34392014519056263,1.0
9.08515936621638,0.3448275862068966,1.0
9.052786551175018,0.3457350272232305,1.0
9.039669288800177,0.3466424682395644,1.0
9.039624211272177,0.34754990925589835,1.0
8.968955104910972,0.3484573502722323,1.0
8.955450437938197,0.34936479128856623,1.0
8.941992164154698,0.3502722323049002,1.0
8.940347483025308,0.3511796733212341,1.0
8.902188174026907,0.35208711433756806,1.0
8.877261064970384,0.352994555353902,1.0
8.868634864699445,0.35390199637023595,1.0
8.782602338121118,0.3548094373865699,1.0
8.759813922923215,0.35571687840290384,1.0
8.732080586472073,0.3566243194192377,1.0
8.722055691229869,0.35753176043557167,1.0
8.71669550739174,0.3584392014519056,1.0
8.673256634257303,0.35934664246823955,1.0
8.668003339780475,0.3602540834845735,1.0
8.648115062866948,0.36116152450090744,1.0
8.644997577224864,0.3620689655172414,1.0
8.642005521350757,0.3629764065335753,1.0
8.6214579286692,0.36388384754990927,1.0
8.580558295491613,0.3647912885662432,1.0
8.576440648493257,0.36569872958257715,1.0
8.546754584279938,0.3666061705989111,1.0
8.524033683333126,0.367513611615245,1.0
8.502404426627699,0.3684210526315789,1.0
8.49665869063604,0.36932849364791287,1.0
8.465735037057996,0.3702359346642468,1.0
8.44293478395721,0.37114337568058076,1.0
8.434232257807674,0.3720508166969147,1.0
8.360179825126327,0.37295825771324864,1.0
8.329652145961038,0.3738656987295826,1.0
8.30053521717201,0.37477313974591653,1.0
8.296845982692552,0.37568058076225047,1.0
8.296078079577605,0.3765880217785844,1.0
8.293392940288062,0.37749546279491836,1.0
8.28634869704646,0.37840290381125224,1.0
8.283453834204206,0.3793103448275862,1.0
8.27332492244944,0.38021778584392013,1.0
8.266698228814668,0.3811252268602541,1.0
8.262789719125692,0.382032667876588,1.0
8.253043607013055,0.38294010889292196,1.0
8.211723285029453,0.3838475499092559,1.0
8.209922165604876,0.38475499092558985,1.0
8.1918994809979,0.3856624319419238,1.0
8.17418790898561,0.38656987295825773,1.0
8.146794165101209,0.3874773139745917,1.0
8.133085814342703,0.38838475499092556,1.0
8.1220076108282,0.3892921960072595,1.0
8.11921430477981,0.39019963702359345,1.0
8.115600630530292,0.3911070780399274,1.0
8.115216993390604,0.39201451905626133,1.0
8.058164138946596,0.3929219600725953,1.0
8.020611672071677,0.3938294010889292,1.0
8.020364469254682,0.39473684210526316,1.0
8.008952009069134,0.3956442831215971,1.0
7.969124289028503,0.39655172413793105,1.0
7.965392132677561,0.397459165154265,1.0
7.962669530524621,0.39836660617059894,1.0
7.958139669508654,0.3992740471869328,1.0
7.957890723276936,0.40018148820326677,1.0
7.956594314956027,0.40018148820326677,0.997737556561086
7.95291252108937,0.4010889292196007,0.9977426636568849
7.945424445636378,0.40199637023593465,0.9977477477477478
7.937393610352507,0.4029038112522686,0.9977528089887641
7.935132552064467,0.40381125226860254,0.9977578475336323
7.902707513848716,0.4047186932849365,0.9977628635346756
7.900418975784879,0.4056261343012704,0.9977678571428571
7.883516532150735,0.40653357531760437,0.9977728285077951
7.8601313726017485,0.4074410163339383,0.9977777777777778
7.85338495127036,0.40834845735027225,0.9977827050997783
7.850022378517957,0.4092558983666062,0.9977876106194691
7.838364106860964,0.4101633393829401,0.9977924944812362
7.824104507845282,0.411070780399274,0.9977973568281938
7.786821698038953,0.41197822141560797,0.9978021978021978
7.779941371419963,0.4128856624319419,0.9978070175438597
7.769101851432558,0.4128856624319419,0.9956236323851203
7.767003137776389,0.41379310344827586,0.9956331877729258
7.743862151045996,0.4147005444646098,0.9956427015250545
7.742264999370308,0.41560798548094374,0.9956521739130435
7.724452217713939,0.4165154264972777,0.9956616052060737
7.718364328519108,0.41742286751361163,0.9956709956709957
7.681363441663916,0.41833030852994557,0.9956803455723542
7.679594724670495,0.4192377495462795,0.9956896551724138
7.678564847435677,0.42014519056261346,0.9956989247311828
7.676009811045227,0.42105263157894735,0.9957081545064378
7.6490323809342025,0.4219600725952813,0.9957173447537473
7.625842582382942,0.42286751361161523,0.9957264957264957
7.620983506245444,0.4237749546279492,0.9957356076759062
7.620078684051199,0.4246823956442831,0.9957446808510638
7.616706243940868,0.42558983666061706,0.9957537154989384
7.614695755692815,0.426497277676951,0.9957627118644068
7.60978868633101,0.42740471869328495,0.9957716701902748
7.594702053262528,0.4283121597096189,0.9957805907172996
7.587684939467755,0.42921960072595283,0.9957894736842106
7.565586400321489,0.4301270417422868,0.9957983193277311
7.556621644173562,0.43103448275862066,0.9958071278825996
7.544573338513834,0.4319419237749546,0.99581589958159
7.533815440582302,0.43284936479128855,0.9958246346555324
7.528743140844999,0.4337568058076225,0.9958333333333333
7.520707673882808,0.43466424682395643,0.9958419958419958
7.512569002406911,0.4355716878402904,0.995850622406639
7.5108316302952005,0.4364791288566243,0.9958592132505176
7.50309050636171,0.43738656987295826,0.9958677685950413
7.481691440933582,0.4382940108892922,0.9958762886597938
7.443243123337742,0.43920145190562615,0.9958847736625515
7.421284589645479,0.4401088929219601,0.9958932238193019
7.4164408639641595,0.44101633393829404,0.9959016393442623
7.401864220203377,0.4419237749546279,0.9959100204498977
7.363514613242055,0.44283121597096187,0.9959183673469387
7.336627161780534,0.4437386569872958,0.9959266802443992
7.31982142875945,0.44464609800362975,0.9959349593495935
7.3144576532189705,0.4455535390199637,0.9959432048681541
7.285942421559639,0.44646098003629764,0.9959514170040485
7.284476911966509,0.4473684210526316,0.9959595959595959
7.276378305671163,0.4482758620689655,0.9959677419354839
7.24485201754592,0.44918330308529947,0.9959758551307847
7.207090799675576,0.4500907441016334,0.9959839357429718
7.203845708057536,0.45099818511796735,0.9959919839679359
7.183150835943282,0.4519056261343013,0.996
7.176375688379399,0.4528130671506352,0.9960079840319361
7.17331125647981,0.4537205081669691,0.9960159362549801
7.169234201268971,0.45462794918330307,0.9960238568588469
7.1629652827379955,0.455535390199637,0.996031746031746
7.156537567824789,0.45644283121597096,0.996039603960396
7.151329178679678,0.4573502722323049,0.9960474308300395
7.148773849989815,0.45825771324863884,0.9960552268244576
7.136801035015247,0.4591651542649728,0.9960629921259843
7.131654686751139,0.46007259528130673,0.9960707269155207
7.131433853536414,0.46098003629764067,0.996078431372549
7.127912610746724,0.4618874773139746,0.9960861056751468
7.106622844551766,0.4627949183303085,0.99609375
7.094262539490829,0.46370235934664245,0.9961013645224172
7.084409718832483,0.4646098003629764,0.9961089494163424
7.075646244087697,0.46551724137931033,0.996116504854369
7.041159967773303,0.4664246823956443,0.9961240310077519
7.0399616105962695,0.4673321234119782,0.9961315280464217
7.032228354595577,0.46823956442831216,0.9961389961389961
7.031475852279375,0.4691470054446461,0.9961464354527938
7.0238140879932915,0.47005444646098005,0.9961538461538462
7.01678712728268,0.470961887477314,0.9961612284069098
7.0153272185814455,0.47186932849364793,0.9961685823754789
7.0143052014709415,0.4727767695099819,0.9961759082217974
6.987939491810697,0.47368421052631576,0.9961832061068703
6.98782109351895,0.4745916515426497,0.9961904761904762
6.982730301453823,0.47549909255898365,0.9961977186311787
6.980166634720061,0.4764065335753176,0.9962049335863378
6.978105590106631,0.47731397459165154,0.9962121212121212
6.969101807420426,0.4782214156079855,0.996219281663516
6.947837214588719,0.4791288566243194,0.9962264150943396
6.9214499142203145,0.48003629764065336,0.9962335216572504
6.90821734050048,0.4809437386569873,0.9962406015037594
6.871793418135342,0.48185117967332125,0.9962476547842402
6.8620837271999875,0.4827586206896552,0.9962546816479401
6.857781241989648,0.4827586206896552,0.994392523364486
6.842272075779361,0.48366606170598914,0.9944029850746269
6.818423288518827,0.484573502722323,0.994413407821229
6.805560611220587,0.48548094373865697,0.9944237918215614
6.801260631951673,0.4863883847549909,0.9944341372912802
6.773720367581907,0.4863883847549909,0.9925925925925926
6.757430183282192,0.48729582577132485,0.9926062846580407
6.731516540155756,0.4882032667876588,0.992619926199262
6.670245578070395,0.48911070780399274,0.992633517495396
6.668708416753529,0.4900181488203267,0.9926470588235294
6.6666849395849885,0.4909255898366606,0.9926605504587156
6.66430726512742,0.49183303085299457,0.9926739926739927
6.659133616537994,0.4927404718693285,0.9926873857404022
6.653477386536683,0.49364791288566245,0.9927007299270073
6.648770803575835,0.4945553539019964,0.9927140255009107
6.633902374187979,0.4954627949183303,0.9927272727272727
6.617354875663356,0.49637023593466423,0.9927404718693285
6.612382645119011,0.49637023593466423,0.9909420289855072
6.608142651032997,0.49727767695099817,0.9909584086799277
6.59064188979467,0.4981851179673321,0.9909747292418772
6.585331789720614,0.49909255898366606,0.990990990990991
6.5765832370480934,0.5,0.9910071942446043
6.575908134261676,0.5009074410163339,0.9910233393177738
6.5530972496400555,0.5018148820326679,0.9910394265232975
6.5429359881591935,0.5027223230490018,0.9910554561717353
6.524874494440277,0.5036297640653358,0.9910714285714286
6.519743915369968,0.5045372050816697,0.9910873440285205
6.516576967066019,0.5054446460980037,0.9911032028469751
6.465515431751942,0.5063520871143375,0.9911190053285968
6.46192943608961,0.5072595281306715,0.9911347517730497
6.445512333931338,0.5081669691470054,0.9911504424778761
6.442505281704359,0.5090744101633394,0.991166077738516
6.441885264625088,0.5099818511796733,0.9911816578483245
6.435392665980923,0.5108892921960072,0.9911971830985915
6.427975421725146,0.5117967332123412,0.9912126537785588
6.420755576002143,0.5127041742286751,0.9912280701754386
6.413876863228222,0.5136116152450091,0.9912434325744308
6.4126538890680855,0.514519056261343,0.9912587412587412
6.385782479762176,0.515426497277677,0.9912739965095986
6.385086326876609,0.5163339382940109,0.9912891986062717
6.355225610085892,0.5172413793103449,0.991304347826087
6.349023749107367,0.5181488203266787,0.9913194444444444
6.332165102740868,0.5190562613430127,0.9913344887348353
6.32672529722643,0.5199637023593466,0.9913494809688581
6.320959532473672,0.5208711433756806,0.9913644214162349
6.301961453013772,0.5217785843920145,0.9913793103448276
6.298341933371627,0.5226860254083484,0.9913941480206541
6.292774653151802,0.5235934664246824,0.9914089347079038
6.257491831716672,0.5245009074410163,0.9914236706689536
6.231593890538618,0.5254083484573503,0.9914383561643836
6.178244005276058,0.5263157894736842,0.9914529914529915
6.174298062349886,0.5272232304900182,0.9914675767918089
6.1670012403675845,0.5281306715063521,0.9914821124361158
6.1581954865069894,0.5290381125226861,0.9914965986394558
6.15391065032362,0.52994555353902,0.9915110356536503
6.1527623604637665,0.530852994555354,0.9915254237288136
6.149006110508759,0.5317604355716878,0.9915397631133672
6.114652557624455,0.5326678765880217,0.9915540540540541
6.098556889713396,0.5335753176043557,0.9915682967959528
6.098503591877212,0.5344827586206896,0.9915824915824916
6.091865139468917,0.5353901996370236,0.9915966386554622
6.073426611887143,0.5362976406533575,0.9916107382550335
6.060027943528112,0.5372050816696915,0.9916247906197655
6.054867677383717,0.5381125226860254,0.9916387959866221
6.049984136801092,0.5390199637023594,0.991652754590985
6.0340001992267664,0.5399274047186933,0.9916666666666667
6.031876616585724,0.5408348457350273,0.9916805324459235
6.007592152722769,0.5417422867513612,0.9916943521594684
5.968307889982785,0.542649727767695,0.9917081260364843
5.965738805708461,0.543557168784029,0.9917218543046358
5.961584725798283,0.5444646098003629,0.9917355371900827
5.956131382387851,0.5453720508166969,0.9917491749174917
5.948252096210122,0.5462794918330308,0.9917627677100495
5.92084620032074,0.5471869328493648,0.9917763157894737
5.890197068710088,0.5480943738656987,0.9917898193760263
5.883109123866628,0.5490018148820327,0.9918032786885246
5.864085293835515,0.5499092558983666,0.9918166939443536
5.828195105943825,0.5508166969147006,0.9918300653594772
5.825471368372707,0.5517241379310345,0.9918433931484503
5.792740160831288,0.5526315789473685,0.99185667752443
5.7793376393342175,0.5535390199637024,0.991869918699187
5.775746098817347,0.5544464609800362,0.9918831168831169
5.7723125048886095,0.5553539019963702,0.9918962722852512
5.764876021679208,0.5562613430127041,0.9919093851132686
5.753338386770338,0.5571687840290381,0.9919224555735057
5.730686766402858,0.558076225045372,0.9919354838709677
5.728644812219594,0.558983666061706,0.9919484702093397
5.727140725060088,0.5598911070780399,0.9919614147909968
5.720699262200729,0.5598911070780399,0.9903691813804173
